"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2018-19","Spring","AOE","2114","Fundamentals Flight Training","Weaver","3.3","5.3","36.8","31.6","10.5","5.3","5.3","5.3","0","0","0","0","0","0","19","10315","  3"
"2018-19","Spring","MSE","3884","Matls Engr Professional Dev II","Burgoyne","3.95","87.7","10.5","0","1.8","0","0","0","0","0","0","0","0","0","57","16777","  1"
"2018-19","Spring","MSE","5124","Materials Design Experiments","Pickrell","3.97","89.5","10.5","0","0","0","0","0","0","0","0","0","0","0","19","19001","  3"
"2019-20","Fall","AOE","3044","Boundary Layer Theory","Kuester","3.14","15.8","26.3","5.3","10.5","31.6","0","5.3","5.3","0","0","0","0","2","19","80341","  3"
"2019-20","Fall","CEE","2804","Introduction to CEE","Katz","4","100","0","0","0","0","0","0","0","0","0","0","0","0","19","81787","  3"
"2019-20","Fall","CEE","5024","Contr Admin & Claims","Garvin","3.78","42.1","47.4","10.5","0","0","0","0","0","0","0","0","0","0","19","81883","  3"
"2019-20","Fall","CEE","5514","Soil Behavior","Brandon","3.28","10.5","26.3","26.3","21.1","10.5","0","5.3","0","0","0","0","0","0","19","81905","  3"
"2019-20","Fall","CEE","5534","Foundation Engineering I","Filz","3.46","26.3","21.1","21.1","26.3","5.3","0","0","0","0","0","0","0","0","19","81907","  3"
"2019-20","Fall","ECE","5254","Power Conv Mod & Cont","Li","3.82","52.6","42.1","0","5.3","0","0","0","0","0","0","0","0","0","19","83205","  3"
"2019-20","Fall","ESM","4204","Musculoskeletal Biomechanics","Arena","2.95","36.8","10.5","5.3","15.8","10.5","0","0","5.3","5.3","0","0","10.5","1","19","84485","  3"
"2019-20","Fall","ME","4006","Mechanical Engineering Lab","Rice","3.49","26.3","31.6","21.1","15.8","0","0","5.3","0","0","0","0","0","0","19","86270","  3"
"2019-20","Fall","ME","4006","Mechanical Engineering Lab","Rice","3.17","5.3","21.1","26.3","26.3","10.5","10.5","0","0","0","0","0","0","0","19","86271","  3"
"2019-20","Fall","ME","4006","Mechanical Engineering Lab","Rice","3.32","10.5","26.3","31.6","15.8","10.5","5.3","0","0","0","0","0","0","0","19","86273","  3"
"2019-20","Fall","ME","4006","Mechanical Engineering Lab","Rice","3.37","10.5","36.8","26.3","10.5","10.5","5.3","0","0","0","0","0","0","0","19","86279","  3"
"2019-20","Fall","MINE","4524","Project Engng & Mgmt","Sechrist","3.39","21.1","15.8","36.8","21.1","0","5.3","0","0","0","0","0","0","0","19","87393","  3"
"2019-20","Fall","MSE","3114","Math Programming MSE II","Corcoran","3.8","86","3.5","3.5","0","3.5","0","0","0","1.8","0","0","1.8","0","57","87554","  1"
"2019-20","Fall","ESM","2304","Dynamics","Arena","1.68","10.5","10.5","0","0","10.5","5.3","0","10.5","10.5","0","21.1","21.1","0","19","89784","  3"
"2019-20","Spring","AOE","4404","Applied Numerical Methods","Choi","3.65","15.8","63.2","15.8","5.3","0","0","0","0","0","0","0","0","0","19","10401","  3"
"2019-20","Spring","CEE","4274","Land Development Design","Dymond","3.59","47.4","10.5","21.1","15.8","5.3","0","0","0","0","0","0","0","0","19","11980","  3"
"2019-20","Spring","CEE","4564","Intro Coast Marine Geotechnics","Stark","3.82","63.2","26.3","0","10.5","0","0","0","0","0","0","0","0","0","19","11987","  3"
"2019-20","Spring","CHE","2114","Mass and Energy Balances","Cox","3.7","63.2","10.5","15.8","0","5.3","5.3","0","0","0","0","0","0","0","19","12301","  3"
"2019-20","Spring","CS","4884","Comp Bio & Bioinfo Capstone","Murali","3.74","57.9","15.8","21.1","0","5.3","0","0","0","0","0","0","0","0","19","13041","  3"
"2019-20","Spring","ECE","4364","Alternate Energy Systems","Rahman","2.57","21.1","10.5","5.3","10.5","15.8","0","5.3","10.5","0","10.5","5.3","5.3","0","19","13411","  3"
"2019-20","Spring","ECE","4424","Machine Learning","Karpatne","3.01","26.3","5.3","26.3","10.5","5.3","10.5","5.3","5.3","0","0","0","5.3","0","19","13412","  3"
"2019-20","Spring","ME","3124","Thermodynamics","Barbish","3.21","15.8","36.8","5.3","15.8","10.5","5.3","5.3","0","0","5.3","0","0","0","19","16561","  3"
"2019-20","Spring","ME","3304","Heat and Mass Transfer","von Spakovsky","2.91","36.8","5.3","10.5","15.8","0","5.3","5.3","0","0","15.8","5.3","0","1","19","16565","  3"
"2020-21","Fall","BMES","3134","Intro to Biomedical Imaging","Vlaisavljevich","3.95","94.7","0","0","5.3","0","0","0","0","0","0","0","0","0","19","81733","  3"
"2020-21","Fall","CEE","2804","Introduction to CEE","Katz","3.56","78.9","0","0","10.5","0","0","0","5.3","0","0","0","5.3","0","19","81952","  3"
"2020-21","Fall","CEE","2804","Introduction to CEE","Katz","3.91","89.5","0","5.3","5.3","0","0","0","0","0","0","0","0","0","19","81953","  3"
"2020-21","Fall","CEE","2804","Introduction to CEE","Katz","3.83","89.5","0","0","0","5.3","0","5.3","0","0","0","0","0","0","19","81955","  3"
"2020-21","Fall","CEE","2804","Introduction to CEE","Katz","3.73","73.7","10.5","0","5.3","5.3","0","0","5.3","0","0","0","0","0","19","81962","  3"
"2020-21","Fall","CEE","5534","Foundation Engineering I","Abdelaziz","3.22","31.6","26.3","0","21.1","0","10.5","5.3","0","0","0","0","5.3","0","19","82085","  3"
"2020-21","Fall","CS","4824","Machine Learning","Wyatt","2.65","5.3","10.5","10.5","26.3","10.5","15.8","5.3","0","5.3","5.3","5.3","0","0","19","83051","  3"
"2020-21","Fall","ECE","4540","VLSI Circuit Design","Ampadu","3.53","31.6","26.3","15.8","21.1","5.3","0","0","0","0","0","0","0","1","19","83396","  3"
"2020-21","Fall","ECE","4634","Digital Communications","Liu","3.29","31.6","5.3","36.8","0","10.5","10.5","0","5.3","0","0","0","0","0","19","83403","  3"
"2020-21","Fall","ECE","5254","Power Conv Mod & Cont","Li","3.71","47.4","31.6","10.5","5.3","5.3","0","0","0","0","0","0","0","0","19","83458","  3"
"2020-21","Fall","ENGE","2094","Create!: Ideation & Innovation","Gray","3.72","73.7","10.5","5.3","0","0","5.3","0","5.3","0","0","0","0","0","19","84299","  3"
"2020-21","Fall","ENGE","2094","Create!: Ideation & Innovation","Gray","3.9","84.2","10.5","0","0","5.3","0","0","0","0","0","0","0","0","19","84300","  3"
"2020-21","Fall","CEE","5420","Computer Mthds Struct Anyls","Charney","3.29","31.6","15.8","5.3","21.1","15.8","0","10.5","0","0","0","0","0","0","19","90842","  3"
"2020-21","Fall","BMES","5184","Injury Physiology","Weaver","3.71","47.4","26.3","15.8","10.5","0","0","0","0","0","0","0","0","0","19","90970","  3"
"2020-21","Fall","MSE","5154","Process Sci in Manufacturing","Yu","3.74","42.1","36.8","21.1","0","0","0","0","0","0","0","0","0","0","19","91011","  3"
"2020-21","Fall","ECE","6504","TS: Reinforcement Learning","Doan","3.72","31.6","52.6","10.5","5.3","0","0","0","0","0","0","0","0","0","19","91787","  3"
"2020-21","Fall","ME","5735","Advanced Mechatronics","Asbeck","3.92","78.9","15.8","5.3","0","0","0","0","0","0","0","0","0","0","19","92186","  3"
"2020-21","Spring","AOE","5234","Orbital Mechanics","Black","3.46","26.3","21.1","26.3","15.8","10.5","0","0","0","0","0","0","0","0","19","10495","  3"
"2020-21","Spring","CS","6604","TS: CS Social Justice","Kafura","4","100","0","0","0","0","0","0","0","0","0","0","0","0","19","13389","  3"
"2020-21","Spring","ME","5564","Applied Linear Control","Southward","3.83","68.4","21.1","0","10.5","0","0","0","0","0","0","0","0","1","19","17218","  3"
"2020-21","Spring","ME","4194","Sustainable Energy Solutions","Pitchumani","3.94","78.9","21.1","0","0","0","0","0","0","0","0","0","0","0","19","20763","  3"
"2020-21","Spring","CEE","5024","Contr Admin & Claims","Garvin","3.97","89.5","10.5","0","0","0","0","0","0","0","0","0","0","0","19","21420","  3"
"2021-22","Fall","CEE","2804","Introduction to CEE","Katz","3.81","78.9","5.3","0","10.5","5.3","0","0","0","0","0","0","0","1","19","82015","  3"
"2021-22","Fall","CEE","2804","Introduction to CEE","Katz","3.27","47.4","15.8","5.3","10.5","0","5.3","0","10.5","0","0","0","5.3","0","19","82018","  3"
"2021-22","Fall","CEE","2804","Introduction to CEE","Katz","3.69","57.9","21.1","5.3","10.5","0","0","5.3","0","0","0","0","0","0","19","82021","  3"
"2021-22","Fall","CEE","2804","Introduction to CEE","Katz","3.67","73.7","5.3","5.3","5.3","5.3","0","0","0","0","5.3","0","0","0","19","82024","  3"
"2021-22","Fall","CEE","5104","Environmental Chemistry","Dietrich","3.51","47.4","5.3","10.5","26.3","10.5","0","0","0","0","0","0","0","0","19","82117","  3"
"2021-22","Fall","ECE","3054","Electrical Theory","Ngo","2.73","5.3","10.5","15.8","10.5","26.3","5.3","10.5","10.5","5.3","0","0","0","3","19","83456","  3"
"2021-22","Fall","ECE","3214","Semiconductor Device Fund","Hudait","3.64","31.6","36.8","21.1","10.5","0","0","0","0","0","0","0","0","0","19","83463","  3"
"2021-22","Fall","ECE","4574","Large Software Dev Engr Sys","Jones","3.74","52.6","26.3","15.8","0","5.3","0","0","0","0","0","0","0","0","19","83501","  3"
"2021-22","Fall","ECE","5234","EMI Noise Reduction","Zhang","3.71","36.8","42.1","15.8","5.3","0","0","0","0","0","0","0","0","0","19","83557","  3"
"2021-22","Fall","ECE","5504","Computer Architecture","Paul","3.71","57.9","15.8","5.3","21.1","0","0","0","0","0","0","0","0","0","19","83571","  3"
"2021-22","Fall","ENGE","2094","Create!: Ideation & Innovation","Benning","3.67","68.4","10.5","5.3","5.3","5.3","0","0","0","5.3","0","0","0","0","19","84422","  3"
"2021-22","Fall","CEE","5984","SS: Data Analysis for ES & Eng","Rippy","3.81","73.7","15.8","5.3","0","0","0","5.3","0","0","0","0","0","0","19","92304","  3"
"2021-22","Spring","CEE","5544","Foundation Engineering II","Abdelaziz","3.28","31.6","21.1","5.3","10.5","5.3","26.3","0","0","0","0","0","0","0","19","12202","  3"
"2021-22","Spring","CS","5234","Advanced Parallel Computation","Sandu","3.72","63.2","5.3","21.1","5.3","5.3","0","0","0","0","0","0","0","0","19","13413","  3"
"2021-22","Spring","NSEG","4204","Nuclear Fuel Cycle","Zhang","3.59","42.1","15.8","21.1","21.1","0","0","0","0","0","0","0","0","0","19","18314","  3"
"2021-22","Spring","ME","5794","Optimization Tech In Eng","Acar","3.92","84.2","10.5","0","5.3","0","0","0","0","0","0","0","0","0","19","20236","  3"
"2022-23","Fall","AOE","3054","Experimental Methods","Borgoltz","3","10.5","21.1","5.3","31.6","5.3","15.8","5.3","0","5.3","0","0","0","0","19","80437","  3"
"2022-23","Fall","AOE","4265","Ocean Vehicle Design","Brown","3.36","15.8","26.3","5.3","52.6","0","0","0","0","0","0","0","0","0","19","80469","  3"
"2022-23","Fall","AOE","5154","Data Analysis in Fluid Dyn","Lowe","3.76","63.2","15.8","10.5","5.3","5.3","0","0","0","0","0","0","0","0","19","80541","  3"
"2022-23","Fall","AOE","5204","Vehicle Dynamics and Control","Psiaki","3.42","57.9","5.3","26.3","0","0","0","0","0","0","0","5.3","5.3","0","19","80546","  3"
"2022-23","Fall","BC","3114","Building Systems Technology","Akanmu","3.02","31.6","5.3","10.5","5.3","15.8","15.8","5.3","5.3","5.3","0","0","0","0","19","81408","  3"
"2022-23","Fall","CEE","2804","Introduction to CEE","Katz","3.88","84.2","5.3","5.3","0","5.3","0","0","0","0","0","0","0","0","19","82152","  3"
"2022-23","Fall","CEE","2804","Introduction to CEE","Katz","3.71","73.7","10.5","5.3","0","5.3","0","0","0","0","5.3","0","0","0","19","82153","  3"
"2022-23","Fall","CEE","2804","Introduction to CEE","Katz","3.93","89.5","5.3","0","5.3","0","0","0","0","0","0","0","0","0","19","82161","  3"
"2022-23","Fall","CEE","4104","Water & Wastewater","Knocke","3.17","21.1","10.5","21.1","21.1","5.3","15.8","5.3","0","0","0","0","0","0","19","82227","  3"
"2022-23","Fall","CEE","5794","Env Engr Principles","Little","3.48","47.4","10.5","10.5","10.5","15.8","0","5.3","0","0","0","0","0","0","19","82296","  3"
"2022-23","Fall","CEE","5804","Engr Ethics and the Public","Edwards","3.77","36.8","52.6","10.5","0","0","0","0","0","0","0","0","0","0","19","82298","  3"
"2022-23","Fall","CS","2164","Foundations Security Environ","Simpson","3.88","73.7","15.8","10.5","0","0","0","0","0","0","0","0","0","1","19","83247","  3"
"2022-23","Fall","ECE","3106","Electromagnetic Fields","Budhu","2.2","5.3","0","5.3","5.3","15.8","26.3","21.1","0","15.8","0","0","5.3","2","19","83632","  3"
"2022-23","Fall","ECE","3304","Introduction to Power Systems","Centeno","2.54","10.5","5.3","10.5","15.8","5.3","15.8","21.1","10.5","0","0","0","5.3","1","19","83637","  3"
"2022-23","Fall","ESM","4044","Mechanics Composite Materials","Case","3.37","42.1","21.1","15.8","0","5.3","0","10.5","0","0","0","5.3","0","1","19","85145","  3"
"2022-23","Fall","CS","4984","SS: Social Persp on Computing","Kafura","3.72","31.6","52.6","10.5","5.3","0","0","0","0","0","0","0","0","0","19","91624","  3"
"2022-23","Fall","ENGE","2524","Service Learning Edu. Outreach","Haines","3.68","73.7","0","0","21.1","0","0","5.3","0","0","0","0","0","0","19","91854","  3"
"2022-23","Spring","AOE","4266","Ocean Vehicle Design","Brown","3.58","68.4","5.3","5.3","0","10.5","0","5.3","5.3","0","0","0","0","0","19","10464","  3"
"2022-23","Spring","CS","3724","Human-Computr Intrctn","Hassan","3.88","68.4","26.3","5.3","0","0","0","0","0","0","0","0","0","3","19","13397","  3"
"2022-23","Spring","ME","5564","Applied Linear Control","Southward","3.81","73.7","10.5","10.5","0","0","5.3","0","0","0","0","0","0","0","19","17563","  3"
"2022-23","Spring","CS","5024","Ethics & Professionalism in CS","Greening","3.63","31.6","47.4","5.3","10.5","0","5.3","0","0","0","0","0","0","0","19","20657","  3"
"2022-23","Spring","ISE","5174","Engr Program Project Mgt","Kwaramba","3.98","94.7","5.3","0","0","0","0","0","0","0","0","0","0","0","19","20855","  3"
"2022-23","Spring","ME","3984","SS: Tech Commercialization","Kochersberger","3.91","84.2","5.3","10.5","0","0","0","0","0","0","0","0","0","0","19","21927","  3"
"2022-23","Spring","ISE","5984","SS: Engineering Communications","Carper","3.76","47.4","36.8","10.5","5.3","0","0","0","0","0","0","0","0","0","19","22183","  3"
"2023-24","Fall","AOE","3054","Experimental Methods","Borgoltz","3.31","5.3","36.8","10.5","42.1","0","5.3","0","0","0","0","0","0","0","19","80439","  3"
"2023-24","Fall","CEE","2804","Introduction to CEE","Katz","3.63","78.9","5.3","5.3","0","0","0","0","0","0","10.5","0","0","0","19","82236","  3"
"2023-24","Fall","CEE","2804","Introduction to CEE","Katz","3.66","57.9","26.3","0","0","10.5","0","0","5.3","0","0","0","0","0","19","82241","  3"
"2023-24","Fall","CEE","2804","Introduction to CEE","Katz","3.49","63.2","5.3","15.8","5.3","0","0","0","5.3","0","0","0","5.3","0","19","82242","  3"
"2023-24","Fall","CEE","5534","Foundation Engineering I","Rodriguez-Marek","3.36","31.6","15.8","31.6","15.8","0","0","0","0","0","0","0","5.3","0","19","82373","  3"
"2023-24","Fall","CEE","5584","Geotech Earthquake Eng","Green","3.45","21.1","15.8","42.1","21.1","0","0","0","0","0","0","0","0","0","19","82374","  3"
"2023-24","Fall","CEE","5804","Engr Ethics and the Public","Edwards","3.86","73.7","15.8","5.3","5.3","0","0","0","0","0","0","0","0","0","19","82380","  3"
"2023-24","Fall","CS","5244","Web Application Development","Kulczycki","3.56","73.7","0","5.3","5.3","10.5","0","0","0","0","0","0","5.3","0","19","83482","  3"
"2023-24","Fall","ENGE","2094","Create!: Ideation & Innovation","Bairaktarova","3.72","73.7","5.3","15.8","0","0","0","0","0","0","5.3","0","0","0","19","84781","  3"
"2023-24","Fall","MINE","3664","Fluids Thermodynamics Resource","Zhang","3.41","57.9","0","0","26.3","5.3","5.3","0","0","0","0","5.3","0","0","19","87919","  3"
"2023-24","Fall","MINE","3674","Explosives Rock Fragmentation","Karfakis","2.47","21.1","5.3","21.1","5.3","5.3","5.3","5.3","5.3","0","5.3","10.5","10.5","0","19","87920","  3"
"2023-24","Fall","CS","5804","Intro Artificial Intelligence","Chen","3.81","63.2","21.1","10.5","5.3","0","0","0","0","0","0","0","0","0","19","91166","  3"
"2016-17","Fall","AOE","2074","Computational Methods","Wang","2.48","10.3","6.9","10.3","10.3","6.9","17.2","6.9","13.8","10.3","6.9","0","0","0","29","80353","  2"
"2016-17","Fall","ENGE","1215","Foundations of Engineering","Connor","3.06","3.4","13.8","27.6","24.1","17.2","10.3","3.4","0","0","0","0","0","0","29","83444","  2"
"2016-17","Fall","ENGE","1215","Foundations of Engineering","Lo","3.66","44.8","27.6","10.3","13.8","3.4","0","0","0","0","0","0","0","0","29","83447","  2"
"2016-17","Fall","ENGE","1215","Foundations of Engineering","Gregg","2.97","3.4","20.7","20.7","17.2","10.3","17.2","3.4","6.9","0","0","0","0","0","29","83449","  2"
"2016-17","Fall","ENGE","1215","Foundations of Engineering","Wang","3.2","27.6","13.8","20.7","10.3","10.3","3.4","6.9","3.4","0","3.4","0","0","0","29","83461","  2"
"2016-17","Fall","ENGE","1215","Foundations of Engineering","Ohanehi","3.09","6.9","17.2","13.8","34.5","20.7","0","3.4","3.4","0","0","0","0","0","29","83465","  2"
"2016-17","Fall","ENGE","1215","Foundations of Engineering","Reid","3.08","6.9","27.6","24.1","10.3","10.3","6.9","6.9","3.4","3.4","0","0","0","0","29","83468","  2"
"2016-17","Fall","ENGE","1215","Foundations of Engineering","Lo","3.44","20.7","34.5","13.8","20.7","6.9","3.4","0","0","0","0","0","0","0","29","83475","  2"
"2016-17","Fall","ENGE","1215","Foundations of Engineering","St Omer","3.35","31","24.1","0","24.1","6.9","10.3","3.4","0","0","0","0","0","0","29","83476","  2"
"2016-17","Fall","ENGE","1215","Foundations of Engineering","Knight","3.36","20.7","24.1","27.6","13.8","3.4","3.4","6.9","0","0","0","0","0","0","29","83479","  2"
"2016-17","Fall","ENGE","1215","Foundations of Engineering","Lee","3.5","34.5","34.5","13.8","10.3","0","3.4","0","0","0","0","0","3.4","0","29","83480","  2"
"2016-17","Fall","ENGE","1215","Foundations of Engineering","Butler","3.75","55.2","20.7","17.2","6.9","0","0","0","0","0","0","0","0","0","29","83482","  2"
"2016-17","Fall","ENGE","1215","Foundations of Engineering","Lo","3.18","20.7","20.7","17.2","24.1","3.4","0","6.9","3.4","0","0","0","3.4","0","29","83483","  2"
"2016-17","Fall","ENGE","1215","Foundations of Engineering","St Omer","3.23","6.9","24.1","20.7","37.9","6.9","0","0","3.4","0","0","0","0","0","29","83484","  2"
"2016-17","Fall","ENGE","1215","Foundations of Engineering","Lewis","3.58","41.4","20.7","17.2","17.2","0","0","3.4","0","0","0","0","0","0","29","83486","  2"
"2016-17","Fall","ENGE","1215","Foundations of Engineering","St Omer","2.93","10.3","3.4","17.2","31","20.7","3.4","6.9","6.9","0","0","0","0","0","29","83487","  2"
"2016-17","Fall","ENGE","1215","Foundations of Engineering","Lo","3.3","17.2","17.2","37.9","6.9","10.3","10.3","0","0","0","0","0","0","0","29","83488","  2"
"2016-17","Fall","ENGE","1215","Foundations of Engineering","Taiwo","2.98","3.4","24.1","24.1","13.8","10.3","10.3","3.4","6.9","0","3.4","0","0","0","29","83489","  2"
"2016-17","Fall","ENGE","1215","Foundations of Engineering","Ohanehi","3.23","20.7","13.8","6.9","37.9","13.8","6.9","0","0","0","0","0","0","0","29","83495","  2"
"2016-17","Fall","ENGE","1215","Foundations of Engineering","Barnes","3.24","10.3","31","13.8","24.1","6.9","13.8","0","0","0","0","0","0","0","29","83497","  2"
"2016-17","Fall","ENGE","1215","Foundations of Engineering","Butler","3.49","34.5","20.7","27.6","6.9","0","6.9","3.4","0","0","0","0","0","0","29","83498","  2"
"2016-17","Fall","ENGE","1215","Foundations of Engineering","Barnes","3.1","13.8","27.6","10.3","20.7","13.8","3.4","0","6.9","0","0","0","3.4","0","29","83500","  2"
"2016-17","Fall","ENGE","1216","Foundations of Engineering","Cooke","3.07","3.4","13.8","41.4","17.2","13.8","0","3.4","3.4","0","3.4","0","0","0","29","83507","  2"
"2016-17","Fall","ENGE","1216","Foundations of Engineering","Van Tyne","2.76","6.9","3.4","20.7","31","10.3","6.9","6.9","3.4","0","10.3","0","0","1","29","83512","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Connor","3.67","48.3","17.2","24.1","6.9","3.4","0","0","0","0","0","0","0","0","29","13613","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Connor","3.08","0","24.1","17.2","41.4","3.4","3.4","10.3","0","0","0","0","0","0","29","13618","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Agrawal","3.06","0","10.3","34.5","34.5","10.3","6.9","3.4","0","0","0","0","0","0","29","13628","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Ohanehi","3.49","27.6","24.1","27.6","13.8","3.4","3.4","0","0","0","0","0","0","0","29","13630","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Ajith N P Shenoy","3.28","20.7","31","10.3","10.3","10.3","10.3","6.9","0","0","0","0","0","0","29","13632","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Jalali","3.82","62.1","24.1","10.3","3.4","0","0","0","0","0","0","0","0","0","29","13635","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Ohanehi","3.41","31","31","6.9","13.8","6.9","0","6.9","3.4","0","0","0","0","0","29","13640","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","St Omer","2.94","6.9","10.3","20.7","31","13.8","6.9","3.4","0","0","6.9","0","0","1","29","13647","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","St Omer","2.85","10.3","13.8","10.3","24.1","10.3","13.8","10.3","3.4","0","0","0","3.4","0","29","13655","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","St Omer","3.15","13.8","6.9","34.5","24.1","3.4","13.8","3.4","0","0","0","0","0","1","29","13656","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Knott","3.13","13.8","10.3","27.6","27.6","10.3","3.4","3.4","0","0","3.4","0","0","0","29","13657","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Doepke","3.31","6.9","31","24.1","27.6","6.9","3.4","0","0","0","0","0","0","0","29","13662","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Mikel-Stites","2.96","3.4","17.2","24.1","24.1","10.3","13.8","3.4","0","0","0","0","3.4","0","29","13665","  2"
"2016-17","Spring","ENGE","1216","Foundations of Engineering","Barnes","3.58","48.3","20.7","10.3","6.9","6.9","3.4","3.4","0","0","0","0","0","0","29","13666","  2"
"2016-17","Spring","ECE","3074","AC Circuit Analysis Laboratory","Baumann","2.55","6.9","12.1","10.3","10.3","12.1","17.2","12.1","10.3","0","3.4","0","5.2","1","58","18216","  1"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Burks","3.44","34.5","31","10.3","10.3","0","6.9","3.4","0","0","3.4","0","0","1","29","83560","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Hodges","3.28","24.1","24.1","13.8","20.7","3.4","3.4","6.9","0","0","3.4","0","0","0","29","83567","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Hodges","3.33","34.5","13.8","24.1","3.4","6.9","10.3","0","6.9","0","0","0","0","0","29","83569","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Lo","3.49","31","17.2","27.6","17.2","6.9","0","0","0","0","0","0","0","0","29","83571","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Lo","3.69","62.1","13.8","10.3","6.9","0","3.4","3.4","0","0","0","0","0","0","29","83574","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Hodges","3.42","20.7","31","24.1","10.3","10.3","0","0","3.4","0","0","0","0","1","29","83575","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Chambers","3.34","44.8","17.2","6.9","10.3","3.4","3.4","3.4","3.4","0","6.9","0","0","1","29","83579","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Chakraborty","3.05","13.8","27.6","17.2","13.8","6.9","6.9","3.4","3.4","0","0","3.4","3.4","1","29","83581","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Altmann","3.21","10.3","27.6","17.2","34.5","3.4","3.4","0","0","0","0","0","3.4","1","29","83582","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Mikel-Stites","3.28","13.8","37.9","13.8","17.2","6.9","0","3.4","3.4","0","3.4","0","0","0","29","83589","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Ohanehi","3.24","17.2","17.2","31","24.1","3.4","0","3.4","0","0","0","0","3.4","0","29","83595","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Reid","3.22","27.6","13.8","17.2","24.1","3.4","3.4","6.9","0","0","0","0","3.4","1","29","83604","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Jalali","3.37","27.6","20.7","13.8","20.7","10.3","3.4","3.4","0","0","0","0","0","0","29","83605","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Lo","3.54","41.4","24.1","13.8","10.3","3.4","0","6.9","0","0","0","0","0","0","29","83614","  2"
"2017-18","Fall","ENGE","1216","Foundations of Engineering","Butler","3.49","44.8","24.1","6.9","6.9","3.4","0","13.8","0","0","0","0","0","0","29","89115","  2"
"2017-18","Fall","ENGE","1216","Foundations of Engineering","Butler","3.63","44.8","34.5","0","13.8","0","3.4","3.4","0","0","0","0","0","0","29","89117","  2"
"2017-18","Fall","ENGE","1215","Foundations of Engineering","Chambers","3.63","55.2","13.8","13.8","10.3","3.4","0","0","3.4","0","0","0","0","0","29","89740","  2"
"2017-18","Spring","ENGE","1215","Foundations of Engineering","Lo","2.91","10.3","20.7","17.2","17.2","3.4","13.8","6.9","3.4","0","3.4","0","3.4","0","29","13778","  2"
"2017-18","Spring","ENGE","1215","Foundations of Engineering","Lo","3.28","24.1","27.6","13.8","13.8","10.3","3.4","3.4","0","0","0","0","3.4","0","29","13788","  2"
"2017-18","Spring","ENGE","1215","Foundations of Engineering","Burks","3.34","17.2","34.5","20.7","13.8","0","3.4","6.9","3.4","0","0","0","0","1","29","13789","  2"
"2017-18","Spring","ENGE","1215","Foundations of Engineering","Burks","3.27","27.6","13.8","27.6","10.3","6.9","3.4","6.9","0","0","3.4","0","0","1","29","13790","  2"
"2017-18","Spring","ENGE","1215","Foundations of Engineering","Tandiya","2.57","6.9","6.9","31","6.9","10.3","6.9","10.3","3.4","0","10.3","0","6.9","0","29","13794","  2"
"2017-18","Spring","ENGE","1216","Foundations of Engineering","Butler","3.6","48.3","20.7","17.2","6.9","0","0","3.4","3.4","0","0","0","0","0","29","13801","  2"
"2017-18","Spring","ENGE","1216","Foundations of Engineering","Chakraborty","3.63","62.1","13.8","3.4","6.9","6.9","0","3.4","3.4","0","0","0","0","0","29","13808","  2"
"2017-18","Spring","ENGE","1216","Foundations of Engineering","Chambers","3.88","75.9","17.2","0","6.9","0","0","0","0","0","0","0","0","0","29","13821","  2"
"2017-18","Spring","ENGE","1216","Foundations of Engineering","St Omer","3.2","13.8","27.6","17.2","13.8","10.3","6.9","10.3","0","0","0","0","0","0","29","13825","  2"
"2017-18","Spring","ENGE","1216","Foundations of Engineering","Van Tyne","3.18","10.3","13.8","31","24.1","13.8","0","6.9","0","0","0","0","0","0","29","13833","  2"
